Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,create_date,version,Collection_Date,geo_loc_name_country,geo_loc_name_country_continent,Library Name,BioSampleModel,geo_loc_name,lat_lon,HOST,host_sex,env_broad_scale,env_local_scale,env_medium,Host_Age,host_subject_id,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),project_name,host_taxid,scientific_name,samp_mat_process,Host_Diet,INSDC_center_name,INSDC_status,Sample_name,Submitter_Id,external_id,INSDC_last_update,host_body_product,isolation_source,host_tissue_sampled,isolate,host_life_stage,host_body_site,broad-scale_environmental_context,environmental_medium,local_environmental_context,Sequencing_method,ENA_first_public,host_body_habitat,host_common_name,environment_(biome),environment_(feature),environment_(material),host-associated_environmental_package,INSDC_first_public,investigation_type,organism,host_phenotype,source_material_id,ENA-FIRST-PUBLIC,ENA-LAST-UPDATE,subspecific_genetic_lineage,env_biome,env_feature,env_material,perturbation,Description,samp_store_dur,samp_store_temp,samp_vol_we_dna_ext,sample_title,seq_methods,Negative_control_1,Negative_control_2,positive_control,steer_id,replicate,samp_collect_device,experiment,JMF_sample_ID,User_sample_ID,Time_point_h,treatment,SAMPLING_TIME,Depth,Environment_Feature,Environment_material,altitude,chem_administration,samp_size,strain,temp,Cow,MiCowTrTiSeq,TimePostFeeding,treat,rel_to_oxygen,elev,Host_disease,gravidity,host_blood_press_diast,host_blood_press_syst,host_body_temp,host_color,host_dry_mass,host_family_relationship,host_genotype,host_growth_cond,host_height,host_infra_specific_name,host_infra_specific_rank,host_last_meal,host_length,host_shape,host_substrate,host_tot_mass,misc_param,organism_count,oxy_stat_samp,samp_salinity,samp_store_loc,Cultivar,Ecotype,common_name,nucleic_acid_extraction,ENA_last_update,INSDC_center_alias,age,BREED,collected_by
ERR12543407,WGS,298,8721689773,PRJEB64249,SAMEA114093653,2953830338,QUEEN'S UNIVERSITY BELFAST,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX11917748,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2025-01-21T00:00:00Z,SAMEA114093653,ERP149388,2025-02-13T06:09:00Z,1,2021,United Kingdom,Europe,BacteriaandArchaea,,,,,,,,,,,2025-01-20,2025-01-20,United Kingdom,54.60787,-5.92644,Protein project,,bovine gut metagenome,,,QUEEN'S UNIVERSITY BELFAST,public,PN0441_0027_S15,PN0441_0027_S15,SAMEA114093653,2023-07-17T18:36:07Z,,,,,,,experimental_farm,ruminal_fluid,UBERON_0000475,,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,Extraction kit reagents,Library prep_reagents,zymobiomics_mc_stan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR12543408,WGS,298,8232800963,PRJEB64249,SAMEA114093654,2769793371,QUEEN'S UNIVERSITY BELFAST,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX11917749,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2025-01-21T00:00:00Z,SAMEA114093654,ERP149388,2025-02-13T06:03:00Z,1,2021,United Kingdom,Europe,BacteriaandArchaea,,,,,,,,,,,2025-01-20,2025-01-20,United Kingdom,54.60787,-5.92644,Protein project,,bovine gut metagenome,,,QUEEN'S UNIVERSITY BELFAST,public,PN0441_0028_S16,PN0441_0028_S16,SAMEA114093654,2023-07-17T18:36:07Z,,,,,,,experimental_farm,ruminal_fluid,UBERON_0000475,,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,Extraction kit reagents,Library prep_reagents,zymobiomics_mc_stan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR12543412,WGS,297,5468694479,PRJEB64249,SAMEA114093658,1944635444,QUEEN'S UNIVERSITY BELFAST,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX11917753,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2025-01-21T00:00:00Z,SAMEA114093658,ERP149388,2025-02-13T06:07:00Z,1,2021,United Kingdom,Europe,BacteriaandArchaea,,,,,,,,,,,2025-01-20,2025-01-20,United Kingdom,54.60787,-5.92644,Protein project,,bovine gut metagenome,,,QUEEN'S UNIVERSITY BELFAST,public,PN0441_0036_S20,PN0441_0036_S20,SAMEA114093658,2023-07-17T18:36:07Z,,,,,,,experimental_farm,ruminal_fluid,UBERON_0000475,,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,Extraction kit reagents,Library prep_reagents,zymobiomics_mc_stan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR12543413,WGS,297,5631913299,PRJEB64249,SAMEA114093659,1979703388,QUEEN'S UNIVERSITY BELFAST,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX11917754,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2025-01-21T00:00:00Z,SAMEA114093659,ERP149388,2025-02-13T06:08:00Z,1,2021,United Kingdom,Europe,BacteriaandArchaea,,,,,,,,,,,2025-01-20,2025-01-20,United Kingdom,54.60787,-5.92644,Protein project,,bovine gut metagenome,,,QUEEN'S UNIVERSITY BELFAST,public,PN0441_0037_S21,PN0441_0037_S21,SAMEA114093659,2023-07-17T18:36:07Z,,,,,,,experimental_farm,ruminal_fluid,UBERON_0000475,,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,Extraction kit reagents,Library prep_reagents,zymobiomics_mc_stan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR12543414,WGS,297,6543917302,PRJEB64249,SAMEA114093660,2243165118,QUEEN'S UNIVERSITY BELFAST,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX11917755,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2025-01-21T00:00:00Z,SAMEA114093660,ERP149388,2025-02-13T06:05:00Z,1,2021,United Kingdom,Europe,BacteriaandArchaea,,,,,,,,,,,2025-01-20,2025-01-20,United Kingdom,54.60787,-5.92644,Protein project,,bovine gut metagenome,,,QUEEN'S UNIVERSITY BELFAST,public,PN0441_0038_S22,PN0441_0038_S22,SAMEA114093660,2023-07-17T18:36:07Z,,,,,,,experimental_farm,ruminal_fluid,UBERON_0000475,,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,Extraction kit reagents,Library prep_reagents,zymobiomics_mc_stan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR12543415,WGS,297,7187056486,PRJEB64249,SAMEA114093661,2449225876,QUEEN'S UNIVERSITY BELFAST,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX11917756,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2025-01-21T00:00:00Z,SAMEA114093661,ERP149388,2025-02-13T06:05:00Z,1,2021,United Kingdom,Europe,BacteriaandArchaea,,,,,,,,,,,2025-01-20,2025-01-20,United Kingdom,54.60787,-5.92644,Protein project,,bovine gut metagenome,,,QUEEN'S UNIVERSITY BELFAST,public,PN0441_0039_S23,PN0441_0039_S23,SAMEA114093661,2023-07-17T18:36:07Z,,,,,,,experimental_farm,ruminal_fluid,UBERON_0000475,,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,Extraction kit reagents,Library prep_reagents,zymobiomics_mc_stan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR12543416,WGS,298,7715923092,PRJEB64249,SAMEA114093662,2660114373,QUEEN'S UNIVERSITY BELFAST,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX11917757,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2025-01-21T00:00:00Z,SAMEA114093662,ERP149388,2025-02-13T06:07:00Z,1,2021,United Kingdom,Europe,BacteriaandArchaea,,,,,,,,,,,2025-01-20,2025-01-20,United Kingdom,54.60787,-5.92644,Protein project,,bovine gut metagenome,,,QUEEN'S UNIVERSITY BELFAST,public,PN0441_0040_S24,PN0441_0040_S24,SAMEA114093662,2023-07-17T18:36:07Z,,,,,,,experimental_farm,ruminal_fluid,UBERON_0000475,,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,Extraction kit reagents,Library prep_reagents,zymobiomics_mc_stan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR12543417,WGS,298,10452370117,PRJEB64249,SAMEA114093663,3514356620,QUEEN'S UNIVERSITY BELFAST,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX11917758,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2025-01-21T00:00:00Z,SAMEA114093663,ERP149388,2025-02-13T06:08:00Z,1,2021,United Kingdom,Europe,BacteriaandArchaea,,,,,,,,,,,2025-01-20,2025-01-20,United Kingdom,54.60787,-5.92644,Protein project,,bovine gut metagenome,,,QUEEN'S UNIVERSITY BELFAST,public,PN0441_0041_S25,PN0441_0041_S25,SAMEA114093663,2023-07-17T18:36:07Z,,,,,,,experimental_farm,ruminal_fluid,UBERON_0000475,,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,Extraction kit reagents,Library prep_reagents,zymobiomics_mc_stan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR12543420,WGS,297,7027369017,PRJEB64249,SAMEA114093666,2364356739,QUEEN'S UNIVERSITY BELFAST,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX11917761,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2025-01-21T00:00:00Z,SAMEA114093666,ERP149388,2025-02-13T06:09:00Z,1,2021,United Kingdom,Europe,BacteriaandArchaea,,,,,,,,,,,2025-01-20,2025-01-20,United Kingdom,54.60787,-5.92644,Protein project,,bovine gut metagenome,,,QUEEN'S UNIVERSITY BELFAST,public,PN0441_0044_S28,PN0441_0044_S28,SAMEA114093666,2023-07-17T18:36:07Z,,,,,,,experimental_farm,ruminal_fluid,UBERON_0000475,,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,Extraction kit reagents,Library prep_reagents,zymobiomics_mc_stan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR12543421,WGS,298,9203542633,PRJEB64249,SAMEA114093667,3091501795,QUEEN'S UNIVERSITY BELFAST,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX11917762,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2025-01-21T00:00:00Z,SAMEA114093667,ERP149388,2025-02-13T06:08:00Z,1,2021,United Kingdom,Europe,BacteriaandArchaea,,,,,,,,,,,2025-01-20,2025-01-20,United Kingdom,54.60787,-5.92644,Protein project,,bovine gut metagenome,,,QUEEN'S UNIVERSITY BELFAST,public,PN0441_0045_S29,PN0441_0045_S29,SAMEA114093667,2023-07-17T18:36:07Z,,,,,,,experimental_farm,ruminal_fluid,UBERON_0000475,,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,Extraction kit reagents,Library prep_reagents,zymobiomics_mc_stan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR12543422,WGS,298,6332820686,PRJEB64249,SAMEA114093668,2217683155,QUEEN'S UNIVERSITY BELFAST,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX11917763,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2025-01-21T00:00:00Z,SAMEA114093668,ERP149388,2025-02-13T06:05:00Z,1,2021,United Kingdom,Europe,BacteriaandArchaea,,,,,,,,,,,2025-01-20,2025-01-20,United Kingdom,54.60787,-5.92644,Protein project,,bovine gut metagenome,,,QUEEN'S UNIVERSITY BELFAST,public,PN0441_0046_S30,PN0441_0046_S30,SAMEA114093668,2023-07-17T18:36:07Z,,,,,,,experimental_farm,ruminal_fluid,UBERON_0000475,,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,Extraction kit reagents,Library prep_reagents,zymobiomics_mc_stan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR12543424,WGS,298,7682369518,PRJEB64249,SAMEA114093670,2659666453,QUEEN'S UNIVERSITY BELFAST,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX11917765,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2025-01-21T00:00:00Z,SAMEA114093670,ERP149388,2025-02-13T16:51:00Z,1,2021,United Kingdom,Europe,BacteriaandArchaea,,,,,,,,,,,2025-01-20,2025-01-20,United Kingdom,54.60787,-5.92644,Protein project,,bovine gut metagenome,,,QUEEN'S UNIVERSITY BELFAST,public,PN0441_0048_S32,PN0441_0048_S32,SAMEA114093670,2023-07-17T18:36:07Z,,,,,,,experimental_farm,ruminal_fluid,UBERON_0000475,,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,Extraction kit reagents,Library prep_reagents,zymobiomics_mc_stan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR12543425,WGS,298,10638689122,PRJEB64249,SAMEA114093671,3683000102,QUEEN'S UNIVERSITY BELFAST,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX11917766,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2025-01-21T00:00:00Z,SAMEA114093671,ERP149388,2025-02-22T17:01:00Z,1,2021,United Kingdom,Europe,BacteriaandArchaea,,,,,,,,,,,2025-01-20,2025-01-20,United Kingdom,54.60787,-5.92644,Protein project,,bovine gut metagenome,,,QUEEN'S UNIVERSITY BELFAST,public,PN0441_0049_S33,PN0441_0049_S33,SAMEA114093671,2023-07-17T18:36:07Z,,,,,,,experimental_farm,ruminal_fluid,UBERON_0000475,,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,Extraction kit reagents,Library prep_reagents,zymobiomics_mc_stan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR12543426,WGS,298,10757210638,PRJEB64249,SAMEA114093672,3670759398,QUEEN'S UNIVERSITY BELFAST,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX11917767,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2025-01-21T00:00:00Z,SAMEA114093672,ERP149388,2025-02-22T16:57:00Z,1,2021,United Kingdom,Europe,BacteriaandArchaea,,,,,,,,,,,2025-01-20,2025-01-20,United Kingdom,54.60787,-5.92644,Protein project,,bovine gut metagenome,,,QUEEN'S UNIVERSITY BELFAST,public,PN0441_0050_S34,PN0441_0050_S34,SAMEA114093672,2023-07-17T18:36:07Z,,,,,,,experimental_farm,ruminal_fluid,UBERON_0000475,,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,Extraction kit reagents,Library prep_reagents,zymobiomics_mc_stan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR12543428,WGS,298,7681082744,PRJEB64249,SAMEA114093674,2686989619,QUEEN'S UNIVERSITY BELFAST,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX11917769,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2025-01-21T00:00:00Z,SAMEA114093674,ERP149388,2025-02-13T06:07:00Z,1,2021,United Kingdom,Europe,BacteriaandArchaea,,,,,,,,,,,2025-01-20,2025-01-20,United Kingdom,54.60787,-5.92644,Protein project,,bovine gut metagenome,,,QUEEN'S UNIVERSITY BELFAST,public,PN0441_0052_S36,PN0441_0052_S36,SAMEA114093674,2023-07-17T18:36:07Z,,,,,,,experimental_farm,ruminal_fluid,UBERON_0000475,,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,Extraction kit reagents,Library prep_reagents,zymobiomics_mc_stan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR12543429,WGS,298,9078342380,PRJEB64249,SAMEA114093675,3082860156,QUEEN'S UNIVERSITY BELFAST,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX11917770,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2025-01-21T00:00:00Z,SAMEA114093675,ERP149388,2025-02-13T06:13:00Z,1,2021,United Kingdom,Europe,BacteriaandArchaea,,,,,,,,,,,2025-01-20,2025-01-20,United Kingdom,54.60787,-5.92644,Protein project,,bovine gut metagenome,,,QUEEN'S UNIVERSITY BELFAST,public,PN0441_0053_S37,PN0441_0053_S37,SAMEA114093675,2023-07-17T18:36:07Z,,,,,,,experimental_farm,ruminal_fluid,UBERON_0000475,,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,Extraction kit reagents,Library prep_reagents,zymobiomics_mc_stan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR12543431,WGS,297,5804949645,PRJEB64249,SAMEA114093677,2003965720,QUEEN'S UNIVERSITY BELFAST,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX11917772,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2025-01-21T00:00:00Z,SAMEA114093677,ERP149388,2025-02-13T06:09:00Z,1,2021,United Kingdom,Europe,BacteriaandArchaea,,,,,,,,,,,2025-01-20,2025-01-20,United Kingdom,54.60787,-5.92644,Protein project,,bovine gut metagenome,,,QUEEN'S UNIVERSITY BELFAST,public,PN0441_0055_S39,PN0441_0055_S39,SAMEA114093677,2023-07-17T18:36:07Z,,,,,,,experimental_farm,ruminal_fluid,UBERON_0000475,,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,Extraction kit reagents,Library prep_reagents,zymobiomics_mc_stan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR12543432,WGS,297,8959319716,PRJEB64249,SAMEA114093678,3030539305,QUEEN'S UNIVERSITY BELFAST,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX11917773,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2025-01-21T00:00:00Z,SAMEA114093678,ERP149388,2025-02-13T06:11:00Z,1,2021,United Kingdom,Europe,BacteriaandArchaea,,,,,,,,,,,2025-01-20,2025-01-20,United Kingdom,54.60787,-5.92644,Protein project,,bovine gut metagenome,,,QUEEN'S UNIVERSITY BELFAST,public,PN0441_0056_S40,PN0441_0056_S40,SAMEA114093678,2023-07-17T18:36:07Z,,,,,,,experimental_farm,ruminal_fluid,UBERON_0000475,,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,Extraction kit reagents,Library prep_reagents,zymobiomics_mc_stan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR12543433,WGS,298,7152749328,PRJEB64249,SAMEA114093679,2521129828,QUEEN'S UNIVERSITY BELFAST,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX11917774,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2025-01-21T00:00:00Z,SAMEA114093679,ERP149388,2025-02-13T06:07:00Z,1,2021,United Kingdom,Europe,BacteriaandArchaea,,,,,,,,,,,2025-01-20,2025-01-20,United Kingdom,54.60787,-5.92644,Protein project,,bovine gut metagenome,,,QUEEN'S UNIVERSITY BELFAST,public,PN0441_0057_S41,PN0441_0057_S41,SAMEA114093679,2023-07-17T18:36:07Z,,,,,,,experimental_farm,ruminal_fluid,UBERON_0000475,,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,Extraction kit reagents,Library prep_reagents,zymobiomics_mc_stan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR12543434,WGS,298,6894387385,PRJEB64249,SAMEA114093680,2372273216,QUEEN'S UNIVERSITY BELFAST,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX11917775,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2025-01-21T00:00:00Z,SAMEA114093680,ERP149388,2025-02-22T20:30:00Z,1,2021,United Kingdom,Europe,BacteriaandArchaea,,,,,,,,,,,2025-01-20,2025-01-20,United Kingdom,54.60787,-5.92644,Protein project,,bovine gut metagenome,,,QUEEN'S UNIVERSITY BELFAST,public,PN0441_0058_S42,PN0441_0058_S42,SAMEA114093680,2023-07-17T18:36:07Z,,,,,,,experimental_farm,ruminal_fluid,UBERON_0000475,,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,Extraction kit reagents,Library prep_reagents,zymobiomics_mc_stan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR12543435,WGS,298,8810152100,PRJEB64249,SAMEA114093681,3008440170,QUEEN'S UNIVERSITY BELFAST,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX11917776,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2025-01-21T00:00:00Z,SAMEA114093681,ERP149388,2025-02-13T06:10:00Z,1,2021,United Kingdom,Europe,BacteriaandArchaea,,,,,,,,,,,2025-01-20,2025-01-20,United Kingdom,54.60787,-5.92644,Protein project,,bovine gut metagenome,,,QUEEN'S UNIVERSITY BELFAST,public,PN0441_0059_S43,PN0441_0059_S43,SAMEA114093681,2023-07-17T18:36:07Z,,,,,,,experimental_farm,ruminal_fluid,UBERON_0000475,,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,Extraction kit reagents,Library prep_reagents,zymobiomics_mc_stan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR12543436,WGS,298,8066384951,PRJEB64249,SAMEA114093682,3158836221,QUEEN'S UNIVERSITY BELFAST,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX11917777,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2025-01-21T00:00:00Z,SAMEA114093682,ERP149388,2025-02-13T06:13:00Z,1,2021,United Kingdom,Europe,BacteriaandArchaea,,,,,,,,,,,2025-01-20,2025-01-20,United Kingdom,54.60787,-5.92644,Protein project,,bovine gut metagenome,,,QUEEN'S UNIVERSITY BELFAST,public,PN0441_0060_S44,PN0441_0060_S44,SAMEA114093682,2023-07-17T18:36:07Z,,,,,,,experimental_farm,ruminal_fluid,UBERON_0000475,,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,Extraction kit reagents,Library prep_reagents,zymobiomics_mc_stan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR12543439,WGS,297,5386497631,PRJEB64249,SAMEA114093685,1930262372,QUEEN'S UNIVERSITY BELFAST,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX11917780,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2025-01-21T00:00:00Z,SAMEA114093685,ERP149388,2025-02-13T06:07:00Z,1,2021,United Kingdom,Europe,BacteriaandArchaea,,,,,,,,,,,2025-01-20,2025-01-20,United Kingdom,54.60787,-5.92644,Protein project,,bovine gut metagenome,,,QUEEN'S UNIVERSITY BELFAST,public,PN0441_0063_S47,PN0441_0063_S47,SAMEA114093685,2023-07-17T18:36:07Z,,,,,,,experimental_farm,ruminal_fluid,UBERON_0000475,,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,Extraction kit reagents,Library prep_reagents,zymobiomics_mc_stan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR12543440,WGS,298,7769032212,PRJEB64249,SAMEA114093686,2631990024,QUEEN'S UNIVERSITY BELFAST,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX11917781,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2025-01-21T00:00:00Z,SAMEA114093686,ERP149388,2025-02-13T06:10:00Z,1,2021,United Kingdom,Europe,BacteriaandArchaea,,,,,,,,,,,2025-01-20,2025-01-20,United Kingdom,54.60787,-5.92644,Protein project,,bovine gut metagenome,,,QUEEN'S UNIVERSITY BELFAST,public,PN0441_0064_S48,PN0441_0064_S48,SAMEA114093686,2023-07-17T18:36:07Z,,,,,,,experimental_farm,ruminal_fluid,UBERON_0000475,,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,Extraction kit reagents,Library prep_reagents,zymobiomics_mc_stan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
